x,y,r,g,b
66,63,188,188,188
67,63,173,173,173
68,63,169,169,169
69,63,162,162,162
70,63,157,157,157
71,63,160,160,160
72,63,132,132,132
73,63,118,118,118
74,63,115,115,115
75,63,108,108,108
76,63,125,125,125
77,63,146,146,146
78,63,130,130,130
79,63,117,117,117
80,63,125,125,125
81,63,66,66,66
82,63,50,50,50
83,63,33,33,33
84,63,27,27,27
85,63,21,21,21
86,63,10,10,10
87,63,10,10,10
88,63,13,13,13
89,63,12,12,12
90,63,4,4,4
91,63,2,2,2
92,63,3,3,3
93,63,4,4,4
94,63,5,5,5
95,63,5,5,5
96,63,8,8,8
97,63,9,9,9
98,63,2,2,2
99,63,7,7,7
100,63,21,21,21
101,63,46,46,46
102,63,72,72,72
103,63,175,175,175
104,63,255,255,255
105,63,255,255,255
106,63,254,254,254
107,63,252,252,252
108,63,253,253,253
109,63,254,254,254
110,63,255,255,255
111,63,255,255,255
112,63,255,255,255
113,63,255,255,255
114,63,255,255,255
115,63,255,255,255
116,63,255,255,255
117,63,255,255,255
118,63,255,255,255
119,63,255,255,255
120,63,255,255,255
121,63,255,255,255
122,63,255,255,255
123,63,255,255,255
124,63,255,255,255
125,63,255,255,255
126,63,255,255,255
127,63,255,255,255
128,63,255,255,255
129,63,255,255,255
130,63,255,255,255
131,63,255,255,255
132,63,255,255,255
133,63,255,255,255
134,63,255,255,255
135,63,255,255,255
136,63,255,255,255
137,63,255,255,255
138,63,255,255,255
139,63,255,255,255
140,63,255,255,255
0,64,255,255,255
1,64,255,255,255
2,64,255,255,255
3,64,255,255,255
4,64,255,255,255
5,64,255,255,255
6,64,255,255,255
7,64,255,255,255
8,64,255,255,255
9,64,255,255,255
10,64,255,255,255
11,64,255,255,255
12,64,255,255,255
13,64,255,255,255
14,64,255,255,255
15,64,255,255,255
16,64,255,255,255
17,64,255,255,255
18,64,255,255,255
19,64,255,255,255
20,64,255,255,255
21,64,255,255,255
22,64,255,255,255
23,64,255,255,255
24,64,255,255,255
25,64,255,255,255
26,64,255,255,255
27,64,255,255,255
28,64,255,255,255
29,64,255,255,255
30,64,255,255,255
31,64,255,255,255
32,64,255,255,255
33,64,255,255,255
34,64,255,255,255
35,64,255,255,255
36,64,255,255,255
37,64,255,255,255
38,64,255,255,255
39,64,255,255,255
40,64,255,255,255
41,64,255,255,255
42,64,255,255,255
43,64,255,255,255
44,64,255,255,255
45,64,255,255,255
46,64,255,255,255
47,64,255,255,255
48,64,255,255,255
49,64,255,255,255
50,64,255,255,255
51,64,255,255,255
52,64,255,255,255
53,64,255,255,255
54,64,255,255,255
55,64,116,116,116
56,64,129,129,129
57,64,147,147,147
58,64,142,142,142
59,64,119,119,119
60,64,113,113,113
61,64,144,144,144
62,64,178,178,178
63,64,194,194,194
64,64,192,192,192
65,64,194,194,194
66,64,180,180,180
67,64,143,143,143
68,64,144,144,144
69,64,142,142,142
70,64,133,133,133
71,64,134,134,134
72,64,177,177,177
73,64,150,150,150
74,64,112,112,112
75,64,97,97,97
76,64,137,137,137
77,64,139,139,139
78,64,128,128,128
79,64,120,120,120
80,64,92,92,92
81,64,44,44,44
82,64,28,28,28
83,64,20,20,20
84,64,19,19,19
85,64,12,12,12
86,64,8,8,8
87,64,10,10,10
88,64,10,10,10
89,64,5,5,5
90,64,1,1,1
91,64,2,2,2
92,64,3,3,3
93,64,3,3,3
94,64,4,4,4
95,64,4,4,4
96,64,6,6,6
97,64,6,6,6
98,64,9,9,9
99,64,11,11,11
100,64,9,9,9
101,64,7,7,7
102,64,3,3,3
103,64,8,8,8
104,64,98,98,98
105,64,212,212,212
106,64,245,245,245
107,64,255,255,255
108,64,255,255,255
109,64,255,255,255
110,64,252,252,252
111,64,253,253,253
112,64,255,255,255
113,64,255,255,255
114,64,255,255,255
115,64,255,255,255
116,64,255,255,255
117,64,255,255,255
118,64,255,255,255
119,64,255,255,255
120,64,255,255,255
121,64,255,255,255
122,64,255,255,255
123,64,255,255,255
124,64,255,255,255
125,64,255,255,255
126,64,255,255,255
127,64,255,255,255
128,64,255,255,255
129,64,255,255,255
130,64,255,255,255
131,64,255,255,255
132,64,255,255,255
133,64,255,255,255
134,64,255,255,255
135,64,255,255,255
136,64,255,255,255
137,64,255,255,255
138,64,255,255,255
139,64,255,255,255
140,64,255,255,255
0,65,255,255,255
1,65,255,255,255
2,65,255,255,255
3,65,255,255,255
4,65,255,255,255
5,65,255,255,255
6,65,255,255,255
7,65,255,255,255
8,65,255,255,255
9,65,255,255,255
10,65,255,255,255
11,65,255,255,255
12,65,255,255,255
13,65,255,255,255
14,65,255,255,255
15,65,255,255,255
16,65,255,255,255
17,65,255,255,255
18,65,255,255,255
19,65,255,255,255
20,65,255,255,255
21,65,255,255,255
22,65,255,255,255
23,65,255,255,255
24,65,255,255,255
25,65,255,255,255
26,65,255,255,255
27,65,255,255,255
28,65,255,255,255
29,65,255,255,255
30,65,255,255,255
31,65,255,255,255
32,65,255,255,255
33,65,255,255,255
34,65,255,255,255
35,65,255,255,255
36,65,255,255,255
37,65,255,255,255
38,65,255,255,255
39,65,255,255,255
40,65,255,255,255
41,65,255,255,255
42,65,255,255,255
43,65,255,255,255
44,65,255,255,255
45,65,255,255,255
46,65,255,255,255
47,65,255,255,255
48,65,255,255,255
49,65,255,255,255
50,65,255,255,255
51,65,255,255,255
52,65,255,255,255
53,65,254,254,254
54,65,253,253,253
55,65,94,94,94
56,65,118,118,118
57,65,146,146,146
58,65,149,149,149
59,65,145,145,145
60,65,104,104,104
61,65,106,106,106
62,65,121,121,121
63,65,165,165,165
64,65,176,176,176
65,65,185,185,185
66,65,160,160,160
67,65,135,135,135
68,65,131,131,131
69,65,127,127,127
70,65,122,122,122
71,65,185,185,185
72,65,234,234,234
73,65,204,204,204
74,65,69,69,69
75,65,75,75,75
76,65,129,129,129
77,65,100,100,100
78,65,106,106,106
79,65,109,109,109
80,65,70,70,70
81,65,25,25,25
82,65,16,16,16
83,65,12,12,12
84,65,9,9,9
85,65,6,6,6
86,65,7,7,7
87,65,8,8,8
88,65,4,4,4
89,65,1,1,1
90,65,1,1,1
91,65,2,2,2
92,65,2,2,2
93,65,3,3,3
94,65,3,3,3
95,65,4,4,4
96,65,4,4,4
97,65,5,5,5
98,65,5,5,5
99,65,6,6,6
100,65,9,9,9
101,65,10,10,10
